SPEAKER,SENTENCE,DATAID,DOMAINID,DOMAIN,CATEGORY,SPEAKERID,SENTENCEID,MAIN,SUB,QA,QACNCT,MQ,SQ,UA,SA,개체명,용어사전,지식베이스
점원,"네, 수거하실 때 결제하시면 됩니다",김옥연_옷수선_3,E,생활서비스,옷수선,0,10,결제 시점 문의,,A,,,,,"네, 수거하실 때 결제하시면 됩니다",,,
고객,일요일은 영업 하세요?,김옥연_옷수선_3,E,생활서비스,옷수선,1,11,휴일 문의,,Q,,일요일은 영업 하세요?,,,,일요일,,일요일/요일
점원,일요일은 휴업입니다,김옥연_옷수선_3,E,생활서비스,옷수선,0,12,휴일 문의,,A,,,,,일요일은 휴업입니다,일요일,,일요일/요일
고객,토요일은 영업 해요?,김옥연_옷수선_3,E,생활서비스,옷수선,1,13,휴일 문의,,Q,,토요일은 영업 해요?,,,,토요일,,토요일/요일
점원,토요일은 세시까지 영업합니다,김옥연_옷수선_3,E,생활서비스,옷수선,0,14,휴일 문의,,A,,,,,토요일은 세시까지 영업합니다,"토요일, 세시",,"토요일/요일, 세시/시간"
고객,완료되면 문자 주시는 거 없죠?,김옥연_옷수선_3,E,생활서비스,옷수선,1,15,수선 완료 연락 문의,,Q,,완료되면 문자 주시는 거 없죠?,,,,문자,,문자/의사소통수단
점원,"네, 수선이 다 되었는지 전화로 확인하시면 됩니다",김옥연_옷수선_3,E,생활서비스,옷수선,0,16,수선 완료 연락 문의,,A,,,,,"네, 수선이 다 되었는지 전화로 확인하시면 됩니다",전화,,전화/의사소통수단
고객,가방 같은 것도 수선해줘요?,김옥연_옷수선_3,E,생활서비스,옷수선,1,17,수선 가능 문의,,Q,,가방 같은 것도 수선해줘요?,,,,가방,,
점원,가방은 수선하지 않습니다,김옥연_옷수선_3,E,생활서비스,옷수선,0,18,수선 가능 문의,,A,,,,,가방은 수선하지 않습니다,가방,,
고객,옷 수선 거의 다 돼요?,김옥연_옷수선_3,E,생활서비스,옷수선,1,19,수선 가능 문의,,Q,,옷 수선 거의 다 돼요?,,,,,,
점원,"네, 옷 수선은 다 취급합니다",김옥연_옷수선_3,E,생활서비스,옷수선,0,20,수선 가능 문의,,A,,,,,"네, 옷 수선은 다 취급합니다",,,
고객,토요일에 아침에 몇 시에 여세요?,김옥연_옷수선_3,E,생활서비스,옷수선,1,21,오픈 시간 문의,,Q,,토요일에 아침에 몇 시에 여세요?,,,,"토요일, 아침",,토요일/요일
점원,토요일은 아홉시 반에 열어요,김옥연_옷수선_3,E,생활서비스,옷수선,0,22,오픈 시간 문의,,A,,,,,토요일은 아홉시 반에 열어요,아홉시 반,,아홉시 반/시간
고객,오전에 안 와도 되죠?,김옥연_옷수선_3,E,생활서비스,옷수선,1,23,수거일 요청 및 문의,,Q,,오전에 안 와도 되죠?,,,,오전,,
점원,"네, 세시 이전에 오시면 됩니다",김옥연_옷수선_3,E,생활서비스,옷수선,0,24,수거일 요청 및 문의,,A,,,,,"네, 세시 이전에 오시면 됩니다",세시,,세시/시간
고객,"옷이 일부분이 손상되어가지고, 수선되나요?",김옥연_옷수선_3,E,생활서비스,옷수선,1,25,수선 가능 문의,,Q,,"옷이 일부분이 손상되어가지고, 수선되나요?",,,,,,
점원,원단 수선은 하지 않습니다,김옥연_옷수선_3,E,생활서비스,옷수선,0,26,수선 가능 문의,,A,,,,,원단 수선은 하지 않습니다,원단,,
고객,리폼 그런 건 안돼요?,김옥연_옷수선_3,E,생활서비스,옷수선,1,27,디자인 또는 리폼 가능 문의,,Q,,리폼 그런 건 안돼요?,,,,리폼,,리폼/수선방법
점원,"네, 리폼은 안됩니다",김옥연_옷수선_3,E,생활서비스,옷수선,0,28,디자인 또는 리폼 가능 문의,,A,,,,,"네, 리폼은 안됩니다",리폼,,리폼/수선방법
고객,청바지 단 올리는 거 가격 얼마에요?,박은영_옷수선_1,E,생활서비스,옷수선,1,1,가격 문의,,Q,,청바지 단 올리는 거 가격 얼마에요?,,,,"청바지, 단, 가격",,"청바지/옷종류, 단/구획단위"
점원,청바지 단 수선은 삼천 원 또는 오천 원입니다,박은영_옷수선_1,E,생활서비스,옷수선,0,2,가격 문의,,A,,,,,청바지 단 수선은 삼천 원 또는 오천 원입니다,"청바지, 단, 삼천 원, 오천 원",,"청바지/옷종류, 단/구획단위, 삼천 원/금액, 오천 원/금액"
고객,명품 옷도 수선 가능해요?,박은영_옷수선_1,E,생활서비스,옷수선,1,3,수선 가능 문의,,Q,,명품 옷도 수선 가능해요?,,,,명품,,
점원,"네, 명품 옷 수선 가능합니다",박은영_옷수선_1,E,생활서비스,옷수선,0,4,수선 가능 문의,,A,,,,,"네, 명품 옷 수선 가능합니다",,,
고객,남자들 양복 바지 단 올리는덴 얼마에요?,박은영_옷수선_1,E,생활서비스,옷수선,1,5,가격 문의,,Q,,남자들 양복 바지 단 올리는덴 얼마에요?,,,,"남자, 양복 바지, 단",,"남자/성별, 양복 바지/옷종류, 단/구획단위"
점원,양복 바지 단 수선은 오천 원입니다,박은영_옷수선_1,E,생활서비스,옷수선,0,6,가격 문의,,A,,,,,양복 바지 단 수선은 오천 원입니다,"양복 바지, 단, 오천 원",,"양복 바지/옷종류, 단/구획단위, 오천 원/금액"
고객,배달도 되나요 그럼?,박은영_옷수선_1,E,생활서비스,옷수선,1,7,수선물 수거 및 배달가능문의,,Q,,배달도 되나요 그럼?,,,,,,
점원,배달은 안됩니다,박은영_옷수선_1,E,생활서비스,옷수선,0,8,수선물 수거 및 배달가능문의,,A,,,,,배달은 안됩니다,,,
고객,저희가 갖고 와야하죠?,박은영_옷수선_1,E,생활서비스,옷수선,1,9,수선물 수거 및 배달가능문의,,Q,,저희가 갖고 와야하죠?,,,,,,
점원,"네, 직접 방문 하셔야 됩니다",박은영_옷수선_1,E,생활서비스,옷수선,0,10,수선물 수거 및 배달가능문의,,A,,,,,"네, 직접 방문 하셔야 됩니다",,,
고객,맡기면 수선 기간은 얼마쯤 걸려요?,박은영_옷수선_1,E,생활서비스,옷수선,1,11,수선 시일 문의,,Q,,맡기면 수선 기간은 얼마쯤 걸려요?,,,,,,
점원,원하시는 날짜를 말씀해주면 맞춰드립니다,박은영_옷수선_1,E,생활서비스,옷수선,0,12,수선 시일 문의,,A,,,,,원하시는 날짜를 말씀해주면 맞춰드립니다,날짜,,
고객,몇 시부터 몇 시까지 하세요?,박은영_옷수선_1,E,생활서비스,옷수선,1,13,운영 시간 문의,,Q,,몇 시부터 몇 시까지 하세요?,,,,,,
점원,아홉시부터 여섯시까지 합니다,박은영_옷수선_1,E,생활서비스,옷수선,0,14,운영 시간 문의,,A,,,,,아홉시부터 여섯시까지 합니다,"아홉시, 여섯시",,"아홉시/시간, 여섯시/시간"
고객,일요일도 하세요?,박은영_옷수선_1,E,생활서비스,옷수선,1,15,휴일 문의,,Q,,일요일도 하세요?,,,,일요일,,일요일/요일
점원,일요일은 휴업입니다,박은영_옷수선_1,E,생활서비스,옷수선,0,16,휴일 문의,,A,,,,,일요일은 휴업입니다,일요일,,일요일/요일
고객,토요일은 영업 해요?,박은영_옷수선_1,E,생활서비스,옷수선,1,17,휴일 문의,,Q,,토요일은 영업 해요?,,,,토요일,,토요일/요일
점원,토요일은 영업합니다,박은영_옷수선_1,E,생활서비스,옷수선,0,18,휴일 문의,,A,,,,,토요일은 영업합니다,토요일,,토요일/요일
고객,가방 같은 건 수선돼요?,박은영_옷수선_1,E,생활서비스,옷수선,1,19,수선 가능 문의,,Q,,가방 같은 건 수선돼요?,,,,가방,,
점원,어떤 가방인가요?,박은영_옷수선_1,E,생활서비스,옷수선,0,20,수선 가능 문의,null,Q,,,어떤 가방인가요?,,,가방,,
고객,가방을 가져와서 보여드려야 겠네요,박은영_옷수선_1,E,생활서비스,옷수선,1,21,수선 가능 문의,null,A,,,,가방을 가져와서 보여드려야 겠네요,,가방,,
점원,"네, 수선 가능 여부는 가방을 가져오셔야 말씀드릴 수 있습니다",박은영_옷수선_1,E,생활서비스,옷수선,0,22,수선 가능 문의,,A,19,,,,"네, 수선 가능 여부는 가방을 가져오셔야 말씀드릴 수 있습니다",가방,,
고객,수선 말고 디자인도 가능하시네요?,박은영_옷수선_1,E,생활서비스,옷수선,1,23,디자인 또는 리폼 가능 문의,,Q,,수선 말고 디자인도 가능하시네요?,,,,,,
점원,"네, 직접 디자인도 합니다",박은영_옷수선_1,E,생활서비스,옷수선,0,24,디자인 또는 리폼 가능 문의,,A,,,,,"네, 직접 디자인도 합니다",,,
고객,카드 돼요?,박은영_옷수선_1,E,생활서비스,옷수선,1,25,신용카드 및 체크카드 결제 가능문의,,Q,,카드 돼요?,,,,카드,,카드/결제방법
점원,카드는 사용할 수 없습니다,박은영_옷수선_1,E,생활서비스,옷수선,0,26,신용카드 및 체크카드 결제 가능문의,,A,,,,,카드는 사용할 수 없습니다,카드,,카드/결제방법
고객,상품권 이런 거 돼요?,박은영_옷수선_1,E,생활서비스,옷수선,1,27,상품권 결제문의,,Q,,상품권 이런 거 돼요?,,,,상품권,,상품권/결제방법
점원,상품권은 사용할 수 없습니다,박은영_옷수선_1,E,생활서비스,옷수선,0,28,상품권 결제문의,,A,,,,,상품권은 사용할 수 없습니다,상품권,,상품권/결제방법
고객,가죽옷 수선돼요?,박은영_옷수선_2,E,생활서비스,옷수선,1,1,수선 가능 문의,,Q,,가죽옷 수선돼요?,,,,가죽옷,,가죽옷/옷종류
점원,"네, 가족옷 수선 가능합니다",박은영_옷수선_2,E,생활서비스,옷수선,0,2,수선 가능 문의,,A,,,,,"네, 가족옷 수선 가능합니다",가죽옷,,가죽옷/옷종류
고객,가죽옷 수선 가격대는요?,박은영_옷수선_2,E,생활서비스,옷수선,1,3,가격 문의,,Q,,가죽옷 수선 가격대는요?,,,,가격,,
점원,수선 정도에 따라 금액이 다르기 때문에 정확히 말씀드리기 어렵습니다,박은영_옷수선_2,E,생활서비스,옷수선,0,4,가격 문의,,A,,,,,수선 정도에 따라 금액이 다르기 때문에 정확히 말씀드리기 어렵습니다,금액,,
고객,양복 바지도 수선해주세요?,박은영_옷수선_2,E,생활서비스,옷수선,1,5,수선 가능 문의,,Q,,양복 바지도 수선해주세요?,,,,양복 바지,,양복 바지/옷종류
점원,"네, 양복 바지 수선 가능합니다",박은영_옷수선_2,E,생활서비스,옷수선,0,6,수선 가능 문의,,A,,,,,"네, 양복 바지 수선 가능합니다",양복 바지,,양복 바지/옷종류
고객,양복 바지 수선 가격대는 어떻게 되나요?,박은영_옷수선_2,E,생활서비스,옷수선,1,7,가격 문의,,Q,,양복 바지 수선 가격대는 어떻게 되나요?,,,,가격,,
점원,수선 정도에 따라 금액이 다르기 때문에 정확히 말씀드리기 어렵습니다,박은영_옷수선_2,E,생활서비스,옷수선,0,8,가격 문의,,A,,,,,수선 정도에 따라 금액이 다르기 때문에 정확히 말씀드리기 어렵습니다,금액,,
고객,단 올리는 건요?,박은영_옷수선_2,E,생활서비스,옷수선,1,9,가격 문의,,Q,,단 올리는 건요?,,,,단,,단/구획단위
점원,단 수선은 사천 원 또는 오천 원입니다,박은영_옷수선_2,E,생활서비스,옷수선,0,10,가격 문의,,A,,,,,단 수선은 사천 원 또는 오천 원입니다,"단, 사천 원, 오천 원",,"단/구획단위, 사천 원/금액, 오천 원/금액"
고객,몇 시부터 몇 시까지 하세요,박은영_옷수선_2,E,생활서비스,옷수선,1,11,운영 시간 문의,,Q,,몇 시부터 몇 시까지 하세요,,,,,,
점원,열시부터 아홉시까지 합니다,박은영_옷수선_2,E,생활서비스,옷수선,0,12,운영 시간 문의,,A,,,,,열시부터 아홉시까지 합니다,"열시, 아홉시",,"열시/시간, 아홉시/시간"
고객,일요일은 영업 해요?,박은영_옷수선_2,E,생활서비스,옷수선,1,13,휴일 문의,,Q,,일요일은 영업 해요?,,,,일요일,,일요일/요일
점원,첫 번째 일요일은 휴업입니다,박은영_옷수선_2,E,생활서비스,옷수선,0,14,휴일 문의,,A,,,,,첫 번째 일요일은 휴업입니다,"첫 번째, 일요일",,"첫 번째/순서, 일요일/요일"
고객,명절엔 쉬죠 ?,박은영_옷수선_2,E,생활서비스,옷수선,1,15,휴일 문의,,Q,,명절엔 쉬죠 ?,,,,명절,,명절/국가기념일
점원,"네, 명절에는 휴업입니다",박은영_옷수선_2,E,생활서비스,옷수선,0,16,휴일 문의,,A,,,,,"네, 명절에는 휴업입니다",명절,,명절/국가기념일
고객,상품권 돼요?,박은영_옷수선_2,E,생활서비스,옷수선,1,17,상품권 결제문의,,Q,,상품권 돼요?,,,,상품권,,상품권/결제방법
점원,상품권은 사용할 수 없습니다,박은영_옷수선_2,E,생활서비스,옷수선,0,18,상품권 결제문의,,A,,,,,상품권은 사용할 수 없습니다,상품권,,상품권/결제방법
고객,수거 배달돼요?,박은영_옷수선_2,E,생활서비스,옷수선,1,19,수선물 수거 및 배달가능문의,,Q,,수거 배달돼요?,,,,,,
점원,수거 배달은 안됩니다,박은영_옷수선_2,E,생활서비스,옷수선,0,20,수선물 수거 및 배달가능문의,,A,,,,,수거 배달은 안됩니다,,,
고객,직접 갖고 와야 해요?,박은영_옷수선_2,E,생활서비스,옷수선,1,21,수선물 수거 및 배달가능문의,,Q,,직접 갖고 와야 해요?,,,,,,
점원,"네, 직접 방문 하셔야 됩니다",박은영_옷수선_2,E,생활서비스,옷수선,0,22,수선물 수거 및 배달가능문의,,A,,,,,"네, 직접 방문 하셔야 됩니다",,,
고객,밍크인데 긴 거 잘라서 수선할 수 있어요?,장미연_옷수선_29,E,생활서비스,옷수선,1,1,수선 가능 문의,,Q,,밍크인데 긴 거 잘라서 수선할 수 있어요?,,,,밍크,,밍크/원단종류
점원,밍크는 수선할 수 없습니다,장미연_옷수선_29,E,생활서비스,옷수선,0,2,수선 가능 문의,,A,,,,,밍크는 수선할 수 없습니다,밍크,,밍크/원단종류
고객,밍크는 특별히 수선집 하는 데 가야 해요?,장미연_옷수선_29,E,생활서비스,옷수선,1,3,수선 가능 문의,,Q,,밍크는 특별히 수선집 하는 데 가야 해요?,,,,밍크,,밍크/원단종류
점원,밍크 전문 수선집이 있을 것 같습니다,장미연_옷수선_29,E,생활서비스,옷수선,0,4,수선 가능 문의,,A,,,,,밍크 전문 수선집이 있을 것 같습니다,밍크,,밍크/원단종류
고객,양복 수선 해주시나요?,장미연_옷수선_30,E,생활서비스,옷수선,1,1,수선 가능 문의,,Q,,양복 수선 해주시나요?,,,,양복,,양복/옷종류
점원,양복 어느 부분을 수선하실 거예요?,장미연_옷수선_30,E,생활서비스,옷수선,0,2,수선 가능 문의,수선 부위,Q,,,양복 어느 부분을 수선하실 거예요?,,,양복,,양복/옷종류
고객,품이 큰걸 줄이려고요,장미연_옷수선_30,E,생활서비스,옷수선,1,3,수선 가능 문의,수선 부위,A,,,,품이 큰걸 줄이려고요,,품,,품/옷부분
점원,품 수선은 안됩니다,장미연_옷수선_30,E,생활서비스,옷수선,0,4,수선 가능 문의,,A,1,,,,품 수선은 안됩니다,품,,품/옷부분
고객,바지는 줄일 순 있어요?,장미연_옷수선_30,E,생활서비스,옷수선,1,5,수선 가능 문의,,Q,,바지는 줄일 순 있어요?,,,,바지,,바지/옷종류
점원,"네, 바지 수선 가능합니다",장미연_옷수선_30,E,생활서비스,옷수선,0,6,수선 가능 문의,,A,,,,,"네, 바지 수선 가능합니다",바지,,바지/옷종류
고객,등산복 바지 두꺼운 거도 줄여주나요?,장미연_옷수선_31,E,생활서비스,옷수선,1,1,수선 가능 문의,,Q,,등산복 바지 두꺼운 거도 줄여주나요?,,,,등산복 바지,,등산복 바지/옷종류
점원,"네, 등산복 바지 수선 가능합니다",장미연_옷수선_31,E,생활서비스,옷수선,0,2,수선 가능 문의,,A,,,,,"네, 등산복 바지 수선 가능합니다",등산복 바지,,등산복 바지/옷종류
고객,바지 수선 얼마쯤 해요?,장미연_옷수선_31,E,생활서비스,옷수선,1,3,가격 문의,,Q,,바지 수선 얼마쯤 해요?,,,,바지,,바지/옷종류
점원,등산복 바지 수선은 만 오천 원입니다,장미연_옷수선_31,E,생활서비스,옷수선,0,4,가격 문의,,A,,,,,등산복 바지 수선은 만 오천 원입니다,"등산복 바지, 만 오천 원",,"등산복 바지/옷종류, 만 오천 원/금액"
고객,가방 수선도 되나요?,장미연_옷수선_32,E,생활서비스,옷수선,1,1,수선 가능 문의,,Q,,가방 수선도 되나요?,,,,가방,,
점원,수선 가능 여부는 가방을 가져오셔야 말씀드릴 수 있습니다,장미연_옷수선_32,E,생활서비스,옷수선,0,2,수선 가능 문의,,A,,,,,수선 가능 여부는 가방을 가져오셔야 말씀드릴 수 있습니다,가방,,
